95.25,24.78,48.10,-156.46,184.90,4219.73,-0.03,-0.05,-0.19
95.34,24.90,48.13,-159.45,188.93,4207.95,0.08,-0.04,-0.17
95.44,25.07,48.24,-162.44,201.04,4219.73,0.15,-0.01,-0.20
95.50,25.33,48.37,-166.43,214.17,4207.95,0.18,0.02,-0.27
95.53,25.63,48.47,-165.43,231.32,4207.95,0.17,0.03,-0.32
95.44,26.07,48.52,-162.44,251.51,4184.40,0.16,0.04,-0.46
95.16,26.68,48.55,-162.44,258.57,4137.29,0.22,0.04,-0.67
94.62,27.59,48.49,-165.43,263.62,4007.72,0.27,0.04,-0.97
93.77,28.71,48.19,-169.42,264.63,3948.83,0.19,0.00,-1.30
92.41,30.06,47.48,-168.42,256.56,3960.61,0.06,-0.11,-1.62
90.65,31.47,46.39,-163.44,237.38,3925.28,-0.05,-0.26,-1.92
88.32,33.09,44.92,-165.43,211.14,3866.39,-0.08,-0.34,-2.23
85.85,34.66,43.27,-166.43,189.94,3842.83,-0.11,-0.37,-2.37
82.76,36.30,40.96,-163.44,166.73,3878.16,-0.31,-0.47,-2.58
79.43,37.73,38.11,-158.45,139.48,3889.94,-0.61,-0.59,-2.72
75.54,39.09,34.46,-154.47,108.19,3984.17,-0.91,-0.64,-2.82
71.57,40.18,30.69,-155.46,81.95,4078.39,-0.99,-0.65,-2.86
67.23,41.14,26.64,-161.45,65.80,4113.73,-0.92,-0.62,-2.88
62.91,41.81,22.70,-165.43,50.66,4207.95,-0.88,-0.63,-2.89
58.19,42.20,18.31,-158.45,33.50,4313.96,-0.95,-0.70,-2.92
53.62,42.31,14.00,-164.44,18.36,4302.18,-1.05,-0.69,-2.92
48.92,42.19,9.38,-174.40,1.21,4349.29,-1.17,-0.64,-2.87
44.54,41.89,5.00,-178.39,-14.94,4467.08,-1.25,-0.57,-2.82
40.02,41.42,0.70,-182.38,-32.10,4584.86,-1.08,-0.48,-2.79
35.79,40.78,-3.30,-180.39,-45.22,4643.75,-1.09,-0.44,-2.79
31.46,39.95,-7.67,-186.37,-57.33,4561.30,-1.34,-0.36,-2.77
27.50,39.03,-11.75,-193.35,-71.46,4620.19,-1.40,-0.29,-2.74
23.72,37.94,-15.61,-182.38,-87.61,4749.75,-1.36,-0.26,-2.69
19.93,36.62,-19.49,-180.39,-121.93,4785.09,-1.38,-0.25,-2.67
16.50,35.26,-22.95,-171.41,-161.29,4726.20,-1.34,-0.19,-2.62
13.21,33.92,-26.12,-161.45,-178.45,4608.42,-1.16,-0.04,-2.44
10.44,32.84,-28.65,-154.47,-197.62,4702.64,-0.95,0.11,-2.15
7.92,31.93,-30.73,-148.49,-220.84,4820.42,-0.68,0.22,-1.82
6.01,31.24,-32.35,-161.45,-222.86,4749.75,-0.61,0.23,-1.45
4.39,30.70,-33.78,-160.45,-236.99,4655.53,-0.56,0.25,-1.13
3.22,30.37,-34.71,-163.44,-243.04,4525.97,-0.35,0.26,-0.82
2.17,30.13,-35.42,-174.40,-243.04,4349.29,-0.21,0.27,-0.66
1.57,30.06,-35.64,-179.39,-241.02,4290.40,0.03,0.21,-0.35
1.39,30.08,-35.37,-177.40,-225.88,4419.96,0.24,0.08,-0.04
1.51,30.15,-34.95,-174.40,-205.70,4443.52,0.26,-0.01,0.17
1.71,30.27,-34.64,-171.41,-195.60,4372.85,0.12,0.00,0.23
1.88,30.45,-34.49,-164.44,-186.52,4290.40,0.01,0.05,0.25
2.03,30.66,-34.41,-161.45,-170.37,4325.74,-0.05,0.08,0.25
2.18,30.86,-34.40,-165.43,-159.27,4325.74,-0.10,0.08,0.24
2.36,31.03,-34.33,-168.42,-153.21,4337.52,-0.07,0.04,0.24
2.57,31.15,-34.15,-166.43,-141.10,4384.63,0.02,-0.00,0.23
2.72,31.22,-33.99,-171.41,-135.05,4349.29,0.03,-0.00,0.17
2.76,31.23,-33.88,-172.41,-137.07,4372.85,0.03,-0.01,0.08
